NU_ANO_CENSO|ID_ALUNO|ID_MATRICULA|NU_MES|NU_ANO|NU_IDADE_REFERENCIA|NU_IDADE|TP_SEXO|TP_COR_RACA|TP_NACIONALIDADE|CO_PAIS_ORIGEM|CO_UF_NASC|CO_MUNICIPIO_NASC|CO_UF_END|CO_MUNICIPIO_END|TP_ZONA_RESIDENCIAL|TP_LOCAL_RESID_DIFERENCIADA|IN_NECESSIDADE_ESPECIAL|IN_BAIXA_VISAO|IN_CEGUEIRA|IN_DEF_AUDITIVA|IN_DEF_FISICA|IN_DEF_INTELECTUAL|IN_SURDEZ|IN_SURDOCEGUEIRA|IN_DEF_MULTIPLA|IN_AUTISMO|IN_SUPERDOTACAO|IN_RECURSO_LEDOR|IN_RECURSO_TRANSCRICAO|IN_RECURSO_INTERPRETE|IN_RECURSO_LIBRAS|IN_RECURSO_LABIAL|IN_RECURSO_AMPLIADA_18|IN_RECURSO_AMPLIADA_24|IN_RECURSO_CD_AUDIO|IN_RECURSO_PROVA_PORTUGUES|IN_RECURSO_VIDEO_LIBRAS|IN_RECURSO_BRAILLE|IN_RECURSO_NENHUM|IN_AEE_LIBRAS|IN_AEE_LINGUA_PORTUGUESA|IN_AEE_INFORMATICA_ACESSIVEL|IN_AEE_BRAILLE|IN_AEE_CAA|IN_AEE_SOROBAN|IN_AEE_VIDA_AUTONOMA|IN_AEE_OPTICOS_NAO_OPTICOS|IN_AEE_ENRIQ_CURRICULAR|IN_AEE_DESEN_COGNITIVO|IN_AEE_MOBILIDADE|TP_OUTRO_LOCAL_AULA|IN_TRANSPORTE_PUBLICO|TP_RESPONSAVEL_TRANSPORTE|IN_TRANSP_BICICLETA|IN_TRANSP_MICRO_ONIBUS|IN_TRANSP_ONIBUS|IN_TRANSP_TR_ANIMAL|IN_TRANSP_VANS_KOMBI|IN_TRANSP_OUTRO_VEICULO|IN_TRANSP_EMBAR_ATE5|IN_TRANSP_EMBAR_5A15|IN_TRANSP_EMBAR_15A35|IN_TRANSP_EMBAR_35|TP_ETAPA_ENSINO|IN_ESPECIAL_EXCLUSIVA|IN_REGULAR|IN_EJA|IN_PROFISSIONALIZANTE|ID_TURMA|CO_CURSO_EDUC_PROFISSIONAL|TP_MEDIACAO_DIDATICO_PEDAGO|NU_DURACAO_TURMA|NU_DUR_ATIV_COMP_MESMA_REDE|NU_DUR_ATIV_COMP_OUTRAS_REDES|NU_DUR_AEE_MESMA_REDE|NU_DUR_AEE_OUTRAS_REDES|NU_DIAS_ATIVIDADE|TP_UNIFICADA|TP_TIPO_ATENDIMENTO_TURMA|TP_TIPO_LOCAL_TURMA|CO_ENTIDADE|CO_REGIAO|CO_MESORREGIAO|CO_MICRORREGIAO|CO_UF|CO_MUNICIPIO|CO_DISTRITO|TP_DEPENDENCIA|TP_LOCALIZACAO|TP_CATEGORIA_ESCOLA_PRIVADA|IN_CONVENIADA_PP|TP_CONVENIO_PODER_PUBLICO|IN_MANT_ESCOLA_PRIVADA_EMP|IN_MANT_ESCOLA_PRIVADA_ONG|IN_MANT_ESCOLA_PRIVADA_OSCIP|IN_MANT_ESCOLA_PRIV_ONG_OSCIP|IN_MANT_ESCOLA_PRIVADA_SIND|IN_MANT_ESCOLA_PRIVADA_SIST_S|IN_MANT_ESCOLA_PRIVADA_S_FINS|TP_REGULAMENTACAO|TP_LOCALIZACAO_DIFERENCIADA|IN_EDUCACAO_INDIGENA
2019|5E66C66D77EADDEF266509AA9C6CB85B|20584219|4|2006|13|13|1|1|1|76|32|3205309|32|3205200|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||20|0|1|0|0|874696||1|270|0|0|0|0|5|0|1|0|32063512|3|3203|32009|32|3205200|320520005|4|1|1|0||0|0|0|0|0|1|0|1|0|0
2019|434B149DA9AC9BE755548C4866825428|333866329|8|2007|11|12|1|1|1|76|32|3205002|32|3205002|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||18|0|1|0|0|14928021||1|270|0|0|0|0|5|0|1|0|32035454|3|3203|32009|32|3205002|320500205|3|1|||||||||||1|0|0
2019|67A18670355BFD47ABDB8EEEBBBE69B1|226811070|7|2012|6|7|2|1|1|76|32|3202801|32|3202801|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||14|0|1|0|0|832649||1|270|0|0|0|0|5|0|1|0|32060483|3|3204|32013|32|3202801|320280109|3|1|||||||||||1|0|0
2019|B7CBD031B68EEEC59C6E0284FAD4D39F|333895630|5|2006|13|13|1|3|1|76|32|3200805|32|3200805|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||18|0|1|0|0|721294||1|270|0|0|0|0|5|0|1|0|32009437|3|3201|32003|32|3200805|320080505|3|1|||||||||||1|0|0
2019|56DD6A669DB20A9DBB7FEA46C509F373|327111822|5|2013|6|6|1|3|1|76|32|3203205|32|3203205|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||2|0|1|0|0|14895377||1|250|0|0|0|0|5|0|1|0|32064527|3|3202|32006|32|3203205|320320505|3|1|||||||||||1|0|0
2019|5BDE6F4A98C4F9BE12E57C70CCE814BE|169406621|10|2009|9|10|1|0|1|76|32|3205309|||1||0||||||||||||||||||||||||||||||||||3|0||||||||||||17|0|1|0|0|12187924||1|260|0|0|0|0|5|0|1|1|32039310|3|3203|32009|32|3205200|320520015|3|1|||||||||||1|0|0
2019|1168B98D7B40E8E4E3F2388B4EA8850C|335508573|4|2016|3|3|1|3|1|76|32|3201506|32|3200805|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||1|0|1|0|0|14806195||1|270|0|0|0|0|5|0|1|0|32009348|3|3201|32003|32|3200805|320080505|3|1|||||||||||1|0|0
2019|4D090CB339517641C21F1D6B5784B71D|292742063|3|2010|9|9|2|0|1|76|31|3117405|31|3137700|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||17|0|1|0|0|9156493||1|265|0|0|0|0|5|0|1|0|32086601|3|3203|32009|32|3205200|320520005|4|1|1|0||1|0|0|0|0|0|0|1|0|0
2019|E5C547F51819AEF0A8601953B22AC16F|337074894|11|2014|4|5|1|1|1|76|32|3205309|32|3205101|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||2|0|1|0|0|14922292||1|295|0|0|0|0|5|0|1|0|32065787|3|3203|32009|32|3205101|320510105|3|1|||||||||||1|0|0
2019|5A379D73F7335A49EF1F61334A4802E5|336867711|6|2015|3|4|1|1|1|76|32|3205002|32|3205002|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||1|0|1|0|0|7074896||1|240|0|0|0|0|5|0|1|0|32036949|3|3203|32009|32|3205002|320500205|3|1|||||||||||1|0|0
2019|7CCACDF136BDABFD19E375F1BE9872B2|228433309|4|2013|6|6|1|3|1|76|32|3205002|32|3205002|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||2|0|1|0|0|12136806||1|240|0|0|0|0|5|0|1|0|32093403|3|3203|32009|32|3205002|320500205|3|1|||||||||||1|0|0
2019|9B5A49228F091058F2F745637F9BC035|241916454|2|2010|9|9|2|1|1|76|32|3204559|32|3202702|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||17|0|1|0|0|15037509||1|270|0|0|0|0|5|0|1|0|32030576|3|3203|32008|32|3202702|320270205|3|1|||||||||||1|0|0
2019|12A3C3D753C06D254748908066F91080|306365479|8|2013|5|6|2|3|1|76|32|3201506|32|3200904|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||2|0|1|0|0|13346340||1|260|0|0|0|0|5|0|1|0|32075723|3|3201|32001|32|3200904|320090405|3|1|||||||||||1|0|0
2019|117DB0CBD660C95F5BA55EB0D1DA7725|331247433|2|2007|12|12|2|1|1|76|32|3205200|32|3205200|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||19|0|1|0|0|14675466||1|270|180|0|0|0|5|0|1|0|32074212|3|3203|32009|32|3205200|320520005|3|1|||||||||||1|0|0
2019|47CAF48CD2A402195329C0D4EB8F1555|331198877|4|2006|13|13|2|3|1|76|35|3550308|32|3205002|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||21|0|1|0|0|12063129||1|270|0|0|0|0|5|0|1|0|32073984|3|3203|32009|32|3205002|320500220|3|1|||||||||||1|0|0
2019|07A552346C22BE8A94387FB3585E6B71|333250909|5|2017|2|2|2|3|1|76|32|3203205|32|3203205|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||1|0|1|0|0|14891260||1|610|0|0|0|0|5|0|1|0|32067984|3|3202|32006|32|3203205|320320505|3|1|||||||||||1|0|0
2019|F0552BF11A8179DA5B725FF6825A4F54|346421819|6|1985|33|34|2|3|1|76|32|3205309|32|3205200|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||71|0|0|1|0|15454897||1|300|0|0|0|0|5|0|1|0|32039883|3|3203|32009|32|3205200|320520025|2|1|||||||||||1|0|0
2019|1DA06189BB39F8E85A9D5F098FADCCCE|346543327|1|2006|13|13|1|3|1|76|32|3203205|32|3203205|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||20|0|1|0|0|15459269||1|300|0|0|0|0|5|0|1|0|32022158|3|3202|32006|32|3203205|320320505|2|1|||||||||||1|0|0
2019|2E2E1A645560D2C4FA450ABAD14AE2E0|346550788|1|2003|16|16|1|1|1|76|32|3202306|32|3201803|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||25|0|1|0|0|15459540||1|300|0|0|0|0|5|0|1|0|32046383|3|3204|32011|32|3201803|320180305|2|1|||||||||||1|0|0
2019|8B9DB4191DF5856C2F24C8D318D532C6|346552118|8|2003|15|16|1|1|1|76|32|3200607|32|3200607|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||25|0|1|0|0|15459616||1|300|0|0|0|0|5|0|1|0|32020333|3|3202|32006|32|3200607|320060715|2|1|||||||||||1|0|0
2019|526B63A753E70342439B790BB77ED09E|346578066|11|2003|15|16|2|1|1|76|32|3205002|32|3205309|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||25|0|1|0|0|15460595||1|300|0|0|0|0|5|0|1|0|32079338|3|3203|32009|32|3205309|320530905|2|1|||||||||||1|0|0
2019|31AD5CA0F248AD6CEE0BE1612C00F1AD|346582001|12|2002|16|17|2|1|1|76|32|3205200|32|3202405|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||26|0|1|0|0|15460751||1|390|0|0|0|0|5|0|1|0|32043490|3|3203|32010|32|3202405|320240505|2|1|||||||||||1|0|0
2019|A4E3C6881211A229A1502D6D25AEDA71|346392373|1|2005|14|14|1|3|1|76|32|3201209|32|3201209|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||41|0|1|0|0|15453771||1|300|0|0|0|0|5|0|1|0|32052634|3|3204|32012|32|3201209|320120905|2|1|||||||||||1|0|0
2019|5C240A5BDA6E14954517BB5955A9F85A|346554767|12|2006|12|13|1|3|1|76|32|3205309|32|3201308|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||19|0|1|0|0|15459748||1|300|0|0|0|0|5|0|1|0|32064870|3|3203|32009|32|3201308|320130805|2|1|||||||||||1|0|0
2019|4EF40FB95AF4D4A1F1F65F4C46A54E16|346615595|9|2002|16|17|2|3|1|76|32|3201308|32|3201308|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||25|0|1|0|0|15461822||1|300|0|0|0|0|5|0|1|0|32035039|3|3203|32009|32|3201308|320130805|2|1|||||||||||1|0|0
2019|C06868A7F063E5186538A23C15991D52|346614802|2|2002|17|17|1|3|1|76|32|3205309|32|3201308|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||27|0|1|0|0|15461804||1|300|0|0|0|0|5|0|1|0|32035039|3|3203|32009|32|3201308|320130805|2|1|||||||||||1|0|0
2019|C85BA32B4F09DB868F83E6E6D40A34C1|346614853|4|2002|17|17|1|3|1|76|32|3201308|32|3201308|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||27|0|1|0|0|15461795||1|300|0|0|0|0|5|0|1|0|32035039|3|3203|32009|32|3201308|320130805|2|1|||||||||||1|0|0
2019|39C27716E684C1683300641B9AE34C7E|284916015|1|2011|8|8|2|0|1|76|32|3203304|32|3203304|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||16|0|1|0|0|12231992||1|300|0|0|0|0|5|0|1|0|32004290|3|3201|32001|32|3203304|320330405|3|1|||||||||||1|0|0
2019|12EDA75EB7B878A19AABA6902603B2AF|346767201|7|2010|8|9|1|3|1|76|32|3205309|32|3201308|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||16|0|1|0|0|15467196||1|270|0|0|0|0|5|0|1|0|32034601|3|3203|32009|32|3201308|320130805|3|1|||||||||||1|0|0
2019|C0BCC604CF1F5AF42DBAD70A9D1F8B2D|346876898|10|2009|9|10|1|3|1|76|32|3203205|32|3203205|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||17|0|1|0|0|15471539||1|270|0|0|0|0|5|0|1|0|32034601|3|3203|32009|32|3201308|320130805|3|1|||||||||||1|0|0
2019|C840F4AD49FA3A7B3DEDA6858A294789|118352733|7|2012|6|7|1|3|1|76|32|3204104|32|3204104|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||14|0|1|0|0|2081353||1|270|0|0|0|0|5|0|1|0|32064446|3|3202|32004|32|3204104|320410405|4|1|1|0||0|0|0|0|1|0|1|1|0|0
2019|B561AA7B3ED27BF5A1941452F09FDD55|348189041|4|2000|19|19|2|3|1|76|32|3205200|32|3205002|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||40|0|0|0|1|15519230|4056|1|190|0|0|0|0|5|0|1|0|32040334|3|3203|32009|32|3205309|320530905|2|1|||||||||||1|0|0
2019|EBA27A9DAC8676F4A44B976C34113A21|348193871|7|1994|24|25|1|3|1|76|32|3205309|32|3205309|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||40|0|0|0|1|15519231|4056|1|190|0|0|0|0|5|0|1|0|32040334|3|3203|32009|32|3205309|320530905|2|1|||||||||||1|0|0
2019|ACEA52F3FE2C7249D92A7E4CE06A2EA0|348194165|3|2002|17|17|2|1|1|76|32|3205309|32|3205309|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||25|0|1|0|0|15519222||1|300|0|0|0|0|5|0|1|0|32040334|3|3203|32009|32|3205309|320530905|2|1|||||||||||1|0|0
2019|5D469420947D96B004682D02339F980C|348194219|7|2001|17|18|2|3|1|76|29|2916005|32|3205309|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||26|0|1|0|0|15519204||1|330|0|0|0|0|5|0|1|0|32040334|3|3203|32009|32|3205309|320530905|2|1|||||||||||1|0|0
2019|29A3A916F7A8F2B1BCE1D56B99C663D9|348189112|7|2000|18|19|1|3|1|76|32|3205309|32|3205309|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||27|0|1|0|0|15519221||1|390|0|0|0|0|5|0|1|0|32040334|3|3203|32009|32|3205309|320530905|2|1|||||||||||1|0|0
2019|A242C12C3B1368DA739DEDBB7C77C460|348194733|6|2006|12|13|2|1|1|76|32|3203403|32|3203809|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||20|0|1|0|0|15519252||1|390|0|0|0|0|5|0|1|0|32057474|3|3204|32012|32|3203809|320380905|2|1|||||||||||1|0|0
2019|69EE2C9050974C722D2BE1FCC7960257|348210257|8|2004|14|15|1|1|1|76|32|3205200|32|3205200|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||41|0|1|0|0|15528604||1|390|0|0|0|0|5|0|1|0|32038496|3|3203|32009|32|3205200|320520005|2|1|||||||||||1|0|0
2019|53B065ADC4F63D5394D4AFCAEF256DB8|348210478|1|2005|14|14|2|0|1|76|35|3505708|32|3205200|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||41|0|1|0|0|15528604||1|390|0|0|0|0|5|0|1|0|32038496|3|3203|32009|32|3205200|320520005|2|1|||||||||||1|0|0
2019|64E02E1E70E7DD64C696D7147A53217C|348210784|6|2004|14|15|2|1|1|76|32|3205200|32|3205200|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||41|0|1|0|0|15528604||1|390|0|0|0|0|5|0|1|0|32038496|3|3203|32009|32|3205200|320520005|2|1|||||||||||1|0|0
2019|0B342FFD03E4C6F4177163B6911BE898|16791507|2|2008|11|11|1|1|1|76|32|3205309|32|3201308|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||19|0|1|0|0|435520||1|270|0|0|0|0|5|0|1|0|32068859|3|3203|32009|32|3201308|320130805|4|1|1|0||1|0|0|0|0|0|0|1|0|0
2019|CDD450C51913DB508B860701FE34C44D|350790317|6|1961|57|58|2|3|1|76|31|3118403|32|3201308|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||69|0|0|1|0|13485360||1|180|0|0|0|0|5|0|1|0|32035047|3|3203|32009|32|3201308|320130805|3|1|||||||||||1|0|0
2019|B0F843319F7F8E03E5F7F3B4B41D21D9|374132492|11|2012|6|7|1|3|1|76|32|3205002|32|3205309|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||14|0|1|0|0|14192193||1|270|0|0|0|0|5|0|1|0|32041659|3|3203|32009|32|3205309|320530905|4|1|1|0||1|0|0|0|0|0|0|1|0|0
2019|F381C2A82793FABD956C6F22E7D8F5FC|374141702|5|2005|14|14|2|1|1|76|32|3205309|32|3205200|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||41|0|1|0|0|16696485||1|330|0|0|0|0|5|0|1|0|32069928|3|3203|32009|32|3205200|320520005|4|1|1|0||1|0|0|0|0|0|0|1|0|0
2019|66B80348E175749AFBF4BF0F75DC438A|374401180|8|2014|4|5|1|3|1|76|32|3205309|32|3205309|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||2|0|1|0|0|16741423||1|270|0|0|0|0|5|0|1|0|32063148|3|3203|32009|32|3205309|320530905|3|1|||||||||||1|0|0
2019|17917D318AD54E72175AED0F5F9733AD|283325113|8|2009|9|10|1|3|1|76|32|3201308|32|3201308|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||17|0|1|0|0|602474||1|270|210|0|0|0|5|0|1|0|32039166|3|3203|32009|32|3205200|320520005|3|1|||||||||||1|0|0
2019|5219AB278BB48C5497619097938EB17F|336768047|7|2013|5|6|2|3|1|76|32|3201001|32|3201001|2||0||||||||||||||||||||||||||||||||||3|0||||||||||||2|0|1|0|0|12615544||1|240|0|0|0|0|5|0|1|0|32067135|3|3201|32002|32|3201001|320100145|3|2|||||||||||1|0|0
2019|226F10E4ED1193321E3A4A8B3B61C4B5|362679718|12|2015|3|4|2|1|1|76|32|3201209|32|3200706|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||1|0|1|0|0|16196046||1|260|0|0|0|0|5|0|1|0|32080379|3|3204|32012|32|3200706|320070605|3|1|||||||||||1|0|0
2019|347C1688F28530E2DD007CD434FF00F1|180118219|2|2008|11|11|2|0|1|76|32|3205309|32|3205200|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||19|0|1|0|0|16675187||1|295|0|0|0|0|5|0|1|0|32069928|3|3203|32009|32|3205200|320520005|4|1|1|0||1|0|0|0|0|0|0|1|0|0
2019|BC7578D28A7A89540D4458D06EADCADC|332140694|4|2011|8|8|1|3|1|76|29|2931350|32|3205002|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||15|0|1|0|0|14781929||1|270|0|0|0|0|5|0|1|0|32078838|3|3203|32009|32|3205002|320500205|3|1|||||||||||1|0|0
2019|307DF82FF3AA3FF6F4E10F0F7CF2BB9E|225029914|8|2014|4|5|2|3|1|76|32|3205309|32|3205101|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||2|0|1|0|0|14819882||1|55|0|0|0|0|5|0|1|0|32038020|3|3203|32009|32|3205101|320510105|3|1|||||||||||1|0|0
2019|252D5C866CE5D37E8A229A1C9EF42A76|333769789|4|2015|4|4|2|3|1|76|32|3203205|32|3203205|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||1|0|1|0|0|14926629||1|610|0|0|0|0|5|0|1|0|32064845|3|3202|32006|32|3203205|320320505|3|1|||||||||||1|0|0
2019|56A01952E7373F10DF024AF6A66C621F|299809138|9|2015|3|4|2|3|1|76|32|3205309|32|3205101|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||1|0|1|0|0|14921882||1|295|0|0|0|0|5|0|1|0|32065787|3|3203|32009|32|3205101|320510105|3|1|||||||||||1|0|0
2019|E4462A6E802B74834E5F11DEC5976E28|300659326|11|2015|3|4|1|3|1|76|32|3205309|32|3205101|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||1|0|1|0|0|14921882||1|295|0|0|0|0|5|0|1|0|32065787|3|3203|32009|32|3205101|320510105|3|1|||||||||||1|0|0
2019|B9DBCA8D9283D792ECF7B85E3DA6AAD3|362306955|10|2008|10|11|2|3|1|76|32|3203205|32|3200607|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||18|0|1|0|0|15124365||1|270|0|0|0|0|5|0|1|0|32020155|3|3202|32006|32|3200607|320060712|3|1|||||||||||0|0|0
2019|D2F455D14D9CA4E05B90F11DC0D6D725|334909999|3|2015|4|4|2|3|1|76|31|3127701|32|3204906|2|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||2|0|1|0|0|9282600||1|270|0|0|0|0|5|2|1|0|32019092|3|3202|32005|32|3204906|320490605|3|2|||||||||||1|0|0
2019|2D22B7BD8D038C2D1BEAA234839A107F|334326984|11|2014|4|5|2|4|1|76|32|3204609|32|3200607|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||2|0|1|0|0|14683168||1|270|0|0|0|0|5|0|1|0|32019947|3|3202|32006|32|3200607|320060705|3|1|||||||||||2|0|0
2019|FCD6EC46CF21369EFFD289F658004099|281205802|5|2013|6|6|1|3|1|76|32|3201506|32|3201506|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||2|0|1|0|0|9595627||1|250|0|0|0|0|5|0|1|0|32096046|3|3201|32003|32|3201506|320150605|3|1|||||||||||1|0|0
2019|A916136886941274CA1C2032D705A003|360857052|5|2012|7|7|1|3|1|76|32|3204609|32|3204559|2|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||14|0|1|0|0|16120572||1|300|0|0|0|0|5|0|1|0|32032218|3|3203|32008|32|3204559|320455905|3|2|||||||||||1|0|0
2019|C6311ADB722A4A70C58DC110AA4760D6|340075808|1|2004|15|15|1|3|1|76|32|3204203|32|3204203|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||30|0|1|0|1|15001635|12182|1|320|0|0|0|0|5|0|1|0|32078480|3|3203|32010|32|3204203|320420305|1|1|||||||||||1|0|0
2019|9DBFA8CD9D0D4C334A4753A274EF53E5|348369255|2|2002|17|17|2|3|1|76|32|3200409|32|3202405|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||70|0|0|1|0|15535728||1|210|0|0|0|0|5|0|1|0|32070454|3|3203|32010|32|3202405|320240505|3|1|||||||||||1|0|0
2019|833AC3F9054CFCFB5C84BFD28085719B|246657867|1|2014|5|5|1|3|1|76|32|3205200|32|3205200|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||2|0|1|0|0|13110056||1|270|0|0|0|0|5|0|1|0|32080263|3|3203|32009|32|3205200|320520020|3|1|||||||||||1|0|0
2019|016AAE77DB2AD8E79318A43B5D7602F0|304761556|9|2008|10|11|2|3|1|76|32|3205309|32|3205101|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||18|0|1|0|0|3595254||1|295|0|0|0|0|5|0|1|0|32037660|3|3203|32009|32|3205101|320510105|3|1|||||||||||1|0|0
2019|613C2A208C30B8DB9EDDA0FFBF2AC0E6|346532913|11|2001|17|18|1|1|1|76|31|3119401|32|3200607|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||25|0|1|0|0|15458893||1|300|0|0|0|0|5|0|1|0|32073330|3|3202|32006|32|3200607|320060705|2|1|||||||||||1|0|0
2019|2C63D9DA5E6A0BC1A4E7CF92FDAC17EC|346461220|1|2003|16|16|1|3|1|76|32|3201308|32|3205200|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||25|0|1|0|0|15456303||1|300|0|0|0|0|5|0|1|0|32039867|3|3203|32009|32|3205200|320520005|2|1|||||||||||1|0|0
2019|B759361034FBC836743F911E3B259668|346468376|2|2002|17|17|2|3|1|76|32|3201209|32|3201209|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||70|0|0|1|0|15456572||1|250|0|0|0|0|5|0|1|0|32052235|3|3204|32012|32|3201209|320120905|2|1|||||||||||1|0|0
2019|50023FBF5133841BEDD9AB4C3FD7A62D|346430846|6|1996|22|23|2|3|1|76|32|3201209|32|3201209|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||71|0|0|1|0|15455195||1|250|0|0|0|0|5|0|1|0|32052545|3|3204|32012|32|3201209|320120905|2|1|||||||||||1|0|0
2019|FE8C794A51C737AAC1A8DBDD95D4E35E|346389567|9|2003|15|16|1|3|1|76|32|3205200|32|3201308|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||25|0|1|0|0|15453714||1|300|0|0|0|0|5|0|1|0|32040733|3|3203|32009|32|3205309|320530905|2|1|||||||||||1|0|0
2019|48F5F173E7D0E15C7DF6C7DF284654C4|346583156|9|2003|15|16|1|1|1|76|32|3203007|32|3203007|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||26|0|1|0|0|15460786||1|300|0|0|0|0|5|0|1|0|32049242|3|3204|32011|32|3203007|320300720|2|1|||||||||||1|0|0
2019|5AD2C3FC77EEDD390D6C0D689F7F1C9E|346550947|7|2008|10|11|1|1|1|76|32|3201902|32|3201902|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||18|0|1|0|0|15459565||1|300|0|0|0|0|5|0|1|0|32029306|3|3203|32007|32|3201902|320190235|2|1|||||||||||1|0|0
2019|8F31324C013F966E2F9BDAC72CD78983|346392643|4|2006|13|13|1|1|1|76|32|3201209|32|3201209|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||20|0|1|0|0|15453757||1|300|0|0|0|0|5|0|1|0|32052634|3|3204|32012|32|3201209|320120905|2|1|||||||||||1|0|0
2019|734FDF981AE495963502DEBCCB5DBB4C|292855990|8|2014|4|5|1|1|1|76|33|3304557|32|3204906|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||2|0|1|0|0|730179||1|270|0|0|0|0|5|0|1|0|32017588|3|3202|32005|32|3204906|320490605|3|1|||||||||||1|0|0
2019|64DD29A794047CF3FFB48E22F42BCE38|340797203|6|1983|35|36|1|0|1|76|35|3547809|32|3205002|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||70|0|0|1|0|9035508||1|240|0|0|0|0|5|0|1|0|32036159|3|3203|32009|32|3205002|320500215|3|1|||||||||||1|0|0
2019|EE42BFF32B651D3C8C70677FC1625471|277283142|6|2002|16|17|2|1|1|76|32|3205002|32|3205002|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||27|0|1|0|0|11915516||1|320|0|0|0|0|5|0|1|0|32035802|3|3203|32009|32|3205002|320500215|4|1|1|0||0|0|0|0|0|1|0|1|0|0
2019|1B344B15B26F07AA7ADB0FC523FD3711|346438839|7|2006|12|13|2|3|1|76|32|3201308|32|3201308|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||20|0|1|0|0|15455549||1|300|0|0|0|0|5|0|1|0|32035080|3|3203|32009|32|3201308|320130805|2|1|||||||||||1|0|0
